id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovated
1231000458,13.409900439342593,4,2,7.749322464660356,7400,1,0,0,5,7,1620,700,98118,47.5558,-122.26899999999999,1740,4000,101,0
9485930120,12.873902018105829,3,2,7.727535110475448,32112,1,0,0,4,8,1740,530,98042,47.3451,-122.094,2310,41606,34,0
7923100410,13.38472764187182,4,1,7.878534196140362,8215,1,0,0,4,7,1500,1140,98008,47.5819,-122.125,2070,7875,48,0
2571910210,12.628067055589549,3,2,7.426549072397305,8487,1,0,0,3,7,1680,0,98022,47.1959,-122.01,2080,8560,21,0
3395800155,12.429216196844383,3,1,6.897704943128636,8100,1,0,0,3,6,990,0,98146,47.4839,-122.34100000000001,1210,8100,65,0
9558040230,12.991799007383213,4,2,7.926602599181384,4432,2,0,0,3,9,2770,0,98058,47.4541,-122.117,2770,5423,11,0
7129302185,12.577636201962656,2,1,6.856461984594587,5650,1,0,0,5,6,950,0,98118,47.5149,-122.257,1250,5650,71,0
7841300230,12.691426603322494,4,2,7.67786350067821,4800,2,0,0,4,7,1290,870,98055,47.4777,-122.212,1570,4800,86,0
2768300650,13.023647404465171,3,2,7.408530566894626,1838,2,0,0,4,7,1270,380,98107,47.6666,-122.367,1550,1558,23,0
546000865,13.228523573232719,3,1,7.495541943884256,4005,1,0,0,4,7,1160,640,98117,47.6876,-122.38,1240,4005,85,0
7708300150,12.66032791780777,3,2,7.414572881350589,11135,1,0,0,3,8,1660,0,98045,47.4897,-121.787,1660,11560,43,0
3709500180,13.007692992420726,3,2,7.533693709848633,5449,2,0,0,3,8,1870,0,98011,47.7557,-122.22,2000,7687,11,0
9273200145,14.04662227892766,3,3,8.077136638538454,3960,2,0,4,3,10,2760,460,98116,47.5909,-122.384,3080,4444,23,0
2025700730,12.567934116156206,3,3,7.52294091807237,19966,1,0,0,4,7,1090,760,98038,47.3493,-122.03399999999999,1410,6715,22,0
2215500220,13.17115354157376,4,1,7.365180126021013,6360,1,0,0,3,7,1290,290,98115,47.6873,-122.286,1690,6360,69,0
3758900220,13.94214320889764,4,4,8.431635303054591,17621,2,0,0,3,10,3160,1430,98033,47.6973,-122.205,3800,12268,11,0
7229900925,12.850554654108839,3,1,7.90100705199242,18246,1,0,0,4,7,1510,1190,98059,47.4817,-122.09700000000001,1620,16986,47,0
6632900084,12.793859310432293,3,1,6.927557906278317,7020,1,0,0,4,7,1020,0,98155,47.7362,-122.314,1020,5871,61,0
7137300040,13.335860551666734,5,3,7.989560449333865,2932,3,0,0,3,8,2950,0,98144,47.5923,-122.29799999999999,1580,2047,11,0
222069029,13.190022025878143,2,1,7.484368643286131,224769,1,0,0,4,8,1780,0,98038,47.4158,-122.00200000000001,2060,71560,39,0
7518503685,12.904207367601158,2,1,6.565264970035361,5100,1,0,0,5,7,710,0,98117,47.6765,-122.381,1530,5100,109,0
7701930180,13.304684934198283,4,3,8.366370301681654,70407,2,0,0,3,10,2710,1590,98058,47.4472,-122.09200000000001,3520,26727,22,0
5072420040,13.217582643985264,3,2,7.640123172695364,8690,1,0,0,3,8,1430,650,98166,47.4424,-122.344,2400,9625,40,0
4058802300,12.611537753638338,4,2,7.7664168980196555,7440,1,0,0,3,7,1180,1180,98178,47.5044,-122.245,1680,7800,59,0
5127100210,12.793859310432293,6,2,7.700747794511798,9870,2,0,0,4,7,2210,0,98059,47.4751,-122.145,1390,9912,46,1
6453300306,12.945626198904275,7,3,8.375629627094451,8521,2,0,0,3,7,2550,1790,98106,47.52,-122.338,1890,8951,28,0
4442800166,13.142166004700508,3,3,7.1853870155804165,1012,3,0,0,3,8,1320,0,98117,47.6904,-122.395,1320,1536,6,0
8078490330,12.675920012567607,3,2,7.590852123688581,9907,2,0,0,3,8,1980,0,98022,47.1903,-122.01299999999999,2050,9907,23,0
2322069010,13.981024996441848,5,5,8.283999304248526,94089,2,0,0,3,10,3960,0,98038,47.38,-122.01100000000001,2240,64468,16,0
9558021010,12.850554654108839,4,2,7.6638772587034705,6003,2,0,0,3,8,2130,0,98058,47.4518,-122.12,1940,4529,11,0
6700390230,12.456442183097975,3,2,7.450079569807499,3951,2,0,0,3,7,1720,0,98031,47.4033,-122.18700000000001,1720,3605,23,0
1841400150,12.75419405403986,5,1,7.489970898834801,30456,1,0,0,4,7,1350,440,98030,47.3469,-122.195,2420,35647,51,0
6873000150,13.049792684569493,2,2,7.237059026124737,1222,3,0,0,3,7,1340,50,98052,47.6754,-122.12100000000001,1480,1369,5,0
5710500230,13.208541073645382,3,2,7.549609165154532,9975,1,0,0,3,8,1500,400,98027,47.5307,-122.054,2140,9825,42,0
9528102060,13.1538620444637,2,1,7.402451520818244,3090,1,0,0,4,7,910,730,98115,47.678999999999995,-122.319,1510,4120,89,0
2490200450,13.217673557208654,4,2,7.90100705199242,5100,1,0,0,4,8,1440,1260,98136,47.5331,-122.384,1880,5100,46,0
4178500580,12.736553826954605,4,2,7.696212639346407,7150,2,0,0,4,7,2200,0,98042,47.3595,-122.089,1740,7150,25,0
4325700085,12.94084150078094,3,1,7.177782416195197,8514,1,0,0,4,7,1310,0,98133,47.7502,-122.353,1310,8514,62,0
5606000120,13.716794585025117,4,2,7.8160138391590275,5000,1,0,3,3,8,1480,1000,98105,47.6653,-122.272,2240,6071,64,0
5451220150,13.795307850646754,4,2,8.009695357742922,9800,2,0,0,4,9,3010,0,98040,47.5336,-122.223,2510,9800,41,0
7954300620,13.226723392728571,4,2,7.803843303538772,5079,2,0,0,3,9,2450,0,98056,47.5214,-122.191,2690,6675,14,0
2591010040,13.056223574899784,2,1,7.1308988302963465,7029,1,0,0,4,7,1250,0,98033,47.6936,-122.186,1680,8470,28,0
3321079060,12.842649474601725,3,1,7.867105500316739,117176,1,0,0,3,7,1390,1220,98022,47.2585,-121.925,2140,142005,33,0
7229900145,12.971540487669746,4,2,7.605890001053122,16020,1,0,0,5,8,2010,0,98059,47.4821,-122.10799999999999,1420,16020,52,0
5710610790,13.500936790044177,4,2,8.045588280803528,14300,2,0,0,3,9,3120,0,98027,47.5318,-122.055,2580,10005,11,0
937000220,12.296827008798639,4,1,7.222566018822171,7944,1,0,0,3,7,1370,0,98198,47.4224,-122.289,1370,9181,53,0
7504001320,13.253391639810733,3,2,7.791522819150732,11953,1,0,0,3,9,2420,0,98074,47.6285,-122.054,2420,12215,24,0
3832710450,12.478006361013815,4,2,7.313220387090301,7036,1,0,0,3,7,1060,440,98032,47.3665,-122.27600000000001,1620,7200,35,0
8567450180,13.17115354157376,5,2,7.874739125171811,9216,2,0,0,3,8,2630,0,98019,47.7379,-121.96600000000001,2020,4980,11,0
4443801590,13.16158409055761,2,1,6.856461984594587,3880,1,0,0,4,6,950,0,98117,47.687,-122.389,1660,3880,96,0
7399200770,12.941800273625237,3,3,7.893572073504902,12285,1,0,0,4,8,2680,0,98055,47.4633,-122.196,2610,9558,44,0
8562740530,13.577253368840017,4,3,8.210668031162976,5759,2,0,0,3,9,2840,840,98027,47.5367,-122.06700000000001,3620,6006,11,0
5592900230,12.676076274775909,3,1,7.146772179452637,7400,1,0,2,4,7,1270,0,98056,47.4831,-122.191,1800,7400,58,0
3693900155,13.764217263576723,6,1,7.753623546559746,5000,1,0,0,4,7,2330,0,98117,47.6789,-122.397,1570,5000,94,0
3782100155,12.449018824140563,3,1,6.866933284461882,8100,1,0,0,3,7,960,0,98155,47.7766,-122.307,1120,8100,59,0
104550580,12.468436909997665,4,2,7.595889917718538,6671,2,0,0,3,7,1990,0,98023,47.3078,-122.35799999999999,1862,6566,25,0
4365200620,12.884106188280072,3,1,7.27931883541462,7930,1,0,0,4,6,1150,300,98126,47.5212,-122.37100000000001,1040,7740,92,0
226059161,13.262125319779487,4,2,7.731930721948486,27441,2,0,0,3,8,2280,0,98072,47.7628,-122.12299999999999,2350,35020,18,0
5316100220,14.038654109278484,4,2,7.512071245835466,7200,2,0,2,3,8,1750,80,98112,47.6315,-122.28200000000001,3100,7200,92,0
1387300760,12.86099861326992,3,2,7.408530566894626,7800,1,0,0,3,7,1260,390,98011,47.7377,-122.197,1760,8268,45,0
2521059042,13.030248088496522,5,2,7.908387159290043,193406,1,0,4,4,7,1700,1020,98092,47.2838,-122.12100000000001,2820,248292,46,0
7974200902,13.3645249345543,4,2,7.444248649496705,5000,1,0,0,3,8,1110,600,98115,47.6772,-122.285,1750,5304,36,0
259600910,13.091904169919621,5,1,7.258412150595307,9900,1,0,0,3,7,1050,370,98008,47.6348,-122.118,1580,8075,50,0
4375700065,12.661200552824075,3,1,7.272398392570047,8040,1,0,0,3,7,960,480,98125,47.7128,-122.306,1500,8040,63,0
2473100330,12.439166527697552,2,1,7.154615356913663,8710,1,0,0,3,7,1280,0,98058,47.4472,-122.16,1520,9375,47,0
1523069095,12.388394202324129,2,1,7.1853870155804165,24319,1,0,0,3,7,1320,0,98027,47.4741,-122.015,1430,98445,49,0
5101402428,13.579788224443204,4,2,7.847762537473608,12760,1,0,0,4,7,1760,800,98115,47.6947,-122.303,1760,6384,65,0
1072100085,12.644327576461329,3,1,7.299797366758161,7830,1,0,0,3,7,1480,0,98133,47.7703,-122.336,1450,7830,62,0
9322800230,14.038654109278484,4,2,7.992944547318106,20240,2,0,4,4,10,2960,0,98146,47.5075,-122.389,2500,14960,29,0
2695600455,12.959844447906553,2,1,7.05617528410041,5038,1,0,0,5,7,740,420,98126,47.5304,-122.38,1160,5076,73,0
8946400210,13.214030565930152,3,2,7.6544432264701125,4099,2,0,0,3,8,2110,0,98072,47.7508,-122.17,2110,4871,13,0
1523069197,12.84761069235689,3,2,7.408530566894626,14054,1,0,0,4,7,1130,520,98027,47.4821,-122.01700000000001,1940,87555,28,0
8078420230,13.180632285528304,3,2,7.575584651557793,9906,2,0,0,3,8,1950,0,98074,47.6363,-122.025,1860,7689,26,0
2723069052,13.45166712454693,3,2,7.8632667240095735,220300,1,0,0,5,8,2120,480,98027,47.4562,-122.016,2760,215600,38,0
9297300395,12.983101310070822,3,1,7.146772179452637,4000,1,0,2,3,7,1270,0,98126,47.5695,-122.376,1560,4000,86,0
1428000970,13.199324418540456,3,1,7.170119543449628,62290,1,0,0,3,7,1300,0,98053,47.6529,-121.979,1850,52272,31,0
1774000720,12.959844447906553,3,2,7.489970898834801,10209,1,0,0,3,7,1290,500,98072,47.7492,-122.086,1840,9900,47,0
2826049106,13.102160670086809,3,2,7.5652752818989315,7266,2,0,0,3,8,1930,0,98125,47.7191,-122.309,1930,7266,9,0
2113700205,12.301382825334498,4,1,7.090076835776092,6000,1,0,0,3,6,1200,0,98106,47.5307,-122.352,950,4000,91,0
1036450360,13.199324418540456,4,2,7.6255950721324535,3784,2,0,0,3,8,2050,0,98034,47.7189,-122.181,2050,3366,14,0
714000155,13.415032991367148,3,1,7.444248649496705,6195,1,0,0,3,7,1410,300,98105,47.6706,-122.265,1610,6195,68,0
686800065,13.411294669256542,3,1,7.6638772587034705,20423,1,0,0,3,9,2130,0,98004,47.6339,-122.19200000000001,2370,20875,61,0
5323100120,13.279367126213993,3,3,7.438383530044307,2197,2,0,0,3,8,1260,440,98116,47.5767,-122.41,1360,1418,4,0
8658300455,12.323855681186558,3,1,7.237059026124737,12500,1,0,0,4,6,1390,0,98014,47.6496,-121.90799999999999,1390,9000,38,0
2202500150,12.834681304952548,3,1,7.114769448366463,9877,1,0,0,3,7,1230,0,98006,47.5745,-122.13600000000001,1240,9965,60,0
258100040,12.721885810807203,3,2,7.306531398939505,8847,1,0,0,4,7,1490,0,98177,47.7639,-122.363,1640,7572,47,0
4027700021,13.42984807715229,5,3,7.799753318287247,15815,2,0,0,3,8,1990,450,98155,47.773999999999994,-122.28,2500,14201,1,0
9828701747,13.304684934198283,3,1,6.877296071497429,4800,1,0,0,3,6,970,0,98112,47.6212,-122.29799999999999,1500,2042,65,0
1523049207,11.9891596439666,4,2,7.438383530044307,8043,1,0,0,3,7,850,850,98168,47.4758,-122.288,1540,13260,60,0
1523049207,12.301382825334498,4,2,7.438383530044307,8043,1,0,0,3,7,850,850,98168,47.4758,-122.288,1540,13260,61,0
2131701075,12.948009990259552,3,1,7.450079569807499,5000,1,0,0,3,8,1720,0,98019,47.738,-121.98299999999999,1410,8300,82,1
1794500870,13.473020249017498,3,1,7.24422751560335,2250,1,0,0,3,7,1400,0,98119,47.6373,-122.35799999999999,1630,3600,106,0
6383000790,13.347105650082236,4,2,7.851661177889265,7221,1,0,0,4,8,1570,1000,98117,47.6921,-122.387,2440,7274,57,0
723049448,12.540757571577291,3,1,7.090076835776092,8040,1,0,0,4,7,1200,0,98146,47.4901,-122.34100000000001,1450,9315,55,0
5093300325,14.291744736960645,4,3,8.387084506069217,11600,2,0,3,3,11,3060,1330,98040,47.5862,-122.24600000000001,3240,12000,24,0
7547300120,12.691580461311874,2,1,6.984716320118266,5000,1,0,0,3,7,1080,0,98106,47.5682,-122.359,1010,5000,60,0
2473000720,12.84792653170257,4,2,7.528331766707247,7980,1,0,0,4,8,1860,0,98058,47.4524,-122.15,1860,8814,48,0
7697800040,13.060487973686241,4,2,7.673223121121708,9820,1,0,0,4,8,1220,930,98011,47.7758,-122.2,2060,9830,35,0
1442860120,12.802158113246987,4,3,7.718685495198466,12142,2,0,0,3,8,2250,0,98058,47.4338,-122.16,2300,9003,28,0
9542800610,12.409013489526863,4,2,7.6255950721324535,7700,2,0,0,3,7,2050,0,98023,47.3009,-122.375,1780,7700,38,0
6003501400,13.17115354157376,3,1,6.917705609835305,3520,1,0,0,3,7,1010,0,98102,47.6208,-122.319,1300,1233,113,0
5493100366,14.346138809026444,5,3,8.674196940225903,22885,2,0,2,4,11,4670,1180,98004,47.606,-122.211,3240,19020,36,0
6681500205,13.397719800165472,4,2,7.549609165154532,5000,1,0,0,3,7,1400,500,98199,47.6456,-122.387,1710,4994,52,0
2594200230,13.42984807715229,2,1,6.927557906278317,8442,1,0,4,4,7,920,100,98136,47.5145,-122.391,2550,10323,74,0
624110450,13.635187003832993,4,2,8.128585200374497,16025,2,0,0,4,10,3390,0,98077,47.7222,-122.056,3950,15277,28,0
2768100180,13.296316684527767,4,2,7.595889917718538,2175,2,0,0,3,8,1680,310,98107,47.6696,-122.37100000000001,1560,2087,9,0
9406700180,12.945626198904275,4,2,8.06777619577889,4980,2,0,0,3,9,3190,0,98038,47.3657,-122.03399999999999,2830,6720,10,0
2122059077,12.200557464842063,2,1,7.098375638590786,18700,1,0,0,4,7,1210,0,98042,47.3752,-122.166,2250,10048,74,0
624110610,13.897090544956697,4,3,8.226840890408578,12080,1,0,0,3,10,2000,1740,98077,47.7214,-122.056,4210,15277,26,0
3575302245,13.122363377404328,3,3,7.673223121121708,4368,2,0,0,3,8,1610,540,98074,47.6213,-122.065,2390,16630,17,0
2287600040,13.262125319779487,4,1,7.799753318287247,8100,1,0,0,4,9,1620,820,98177,47.7201,-122.361,2030,8100,54,0
2026049183,12.691426603322494,2,1,7.114769448366463,1516,3,0,0,3,8,1230,0,98125,47.7265,-122.314,1352,1411,15,0
216500040,12.464583340681674,3,2,7.9157131993821155,7980,2,0,0,4,7,2740,0,98168,47.473,-122.3,1470,8611,51,0
6705800040,13.219490088135052,2,2,7.723120092266331,9604,1,0,0,3,9,2260,0,98011,47.7718,-122.208,2260,10747,24,0
9266701115,13.098070684835283,2,1,6.907755278982137,5125,1,0,0,3,7,1000,0,98103,47.6926,-122.34700000000001,1090,5100,72,1
3811000180,13.36138027787483,4,2,7.762170607138205,46173,2,0,0,4,8,2350,0,98053,47.6657,-122.06700000000001,2390,36567,35,0
1561900180,12.886641043883259,3,2,7.7406644019172415,8938,2,0,0,3,9,2300,0,98031,47.4181,-122.211,2570,9694,26,0
3432500760,12.821258284620408,3,1,7.272398392570047,8287,1,0,0,4,7,1440,0,98155,47.7438,-122.315,1330,8285,86,0
7465900205,13.422467969854667,4,3,7.930206206684683,5000,1,0,0,5,7,1710,1070,98116,47.5721,-122.381,1150,5000,95,0
6629300120,12.904207367601158,3,1,7.090076835776092,6825,1,0,0,3,7,1200,0,98133,47.7491,-122.353,1470,8100,61,1
3026059011,13.623138665316818,3,2,8.019612794400267,24192,2,0,0,4,10,3040,0,98034,47.7108,-122.225,2770,5728,27,0
822069029,13.269057756555132,3,2,7.886081401775745,223027,1,0,0,3,8,1330,1330,98038,47.4127,-122.071,1560,222591,53,1
9826701490,13.028052697933088,5,2,7.31986492980897,3000,2,0,0,3,6,1510,0,98122,47.6029,-122.304,1610,3600,32,0
4137020360,12.487485104968359,3,2,7.484368643286131,6527,2,0,0,3,8,1780,0,98092,47.2578,-122.21700000000001,2040,8840,25,0
1115700040,13.477937715899028,5,2,7.979338895262328,9163,1,0,0,4,8,1520,1400,98006,47.5668,-122.169,2250,9163,38,0
1061400180,12.388394202324129,3,1,7.346010209913293,12670,1,0,0,4,7,1550,0,98056,47.5024,-122.169,1550,8880,53,0
820079081,13.253391639810733,4,3,7.904703913873747,217800,2,0,0,3,9,2710,0,98022,47.2411,-121.932,2710,217800,8,0
2524069072,12.404103496029308,3,1,7.038783541388542,27760,1,0,0,4,6,1140,0,98027,47.5372,-121.97200000000001,1690,87300,33,0
9521101520,13.204864598916073,2,1,6.84587987526405,3864,1,0,0,4,8,940,0,98103,47.6631,-122.345,1440,3956,96,0
5016002240,13.825460888817442,3,2,7.67786350067821,7500,2,0,0,3,10,2160,0,98112,47.6232,-122.29899999999999,1550,3839,32,0
424069010,13.345506928718539,4,2,7.8119734296220225,17008,2,0,0,4,8,2470,0,98075,47.5924,-122.04799999999999,2470,31798,35,0
5104540610,13.038873066905303,4,2,7.937374696163295,6567,2,0,0,3,9,2800,0,98038,47.3555,-122.00200000000001,3400,5900,8,0
8567300150,12.821258284620408,4,2,7.791522819150732,39704,1,0,0,3,9,2420,0,98038,47.4053,-122.03,2760,36303,29,0
2976800749,11.918390573078392,4,2,7.286191714702382,7254,1,0,0,3,6,1460,0,98178,47.5056,-122.25399999999999,1460,7236,55,0
7015200790,13.43498193514614,3,1,7.506591780070841,5756,1,0,0,3,7,1640,180,98119,47.6479,-122.367,1760,6169,68,0
2770604104,13.122263372403996,3,2,7.326465613840322,2208,2,0,0,3,8,1040,480,98119,47.6419,-122.374,1610,1618,7,0
1624049092,12.449018824140563,2,1,7.1853870155804165,9967,1,0,0,3,6,940,380,98108,47.5693,-122.296,1970,7587,95,0
8078570410,12.538967060803502,3,2,7.560080465021827,7779,2,0,0,3,7,1920,0,98031,47.4024,-122.171,1960,7536,26,0
7974200456,13.721199878493033,5,3,7.878534196140362,5096,2,0,0,3,10,2640,0,98115,47.6809,-122.288,1610,5217,5,0
752000035,13.457406021215947,4,2,7.882314918980268,7945,2,0,0,3,9,2650,0,98125,47.7113,-122.296,1200,7920,8,0
3262300322,14.316891722902264,4,3,8.199738960630786,13530,1,0,0,3,9,2570,1070,98039,47.6293,-122.238,2760,15000,91,1
5412300410,12.421184025147118,3,1,7.258412150595307,8800,1,0,0,4,6,1090,330,98030,47.3746,-122.181,1480,8000,34,0
4013200145,12.969212197910155,3,1,7.3395376954076745,37950,1,0,0,4,7,1090,450,98001,47.3259,-122.289,1820,24375,55,0
2623039018,13.437174117244362,4,1,7.346010209913293,15239,1,1,4,3,6,1370,180,98166,47.4502,-122.37799999999999,1790,22047,84,0
8122100650,12.66349749256905,2,1,6.593044534142437,5040,1,0,0,3,6,730,0,98126,47.5387,-122.374,790,5040,87,0
1005000220,12.92391243868049,2,1,7.61085279039525,7540,1,0,0,3,7,1010,1010,98118,47.5359,-122.28,1270,4652,94,0
1023089096,12.608198852372823,3,1,7.090076835776092,15843,1,0,2,3,7,1200,0,98045,47.4991,-121.779,1410,15843,59,0
1392800035,13.233904752137237,2,1,7.122866658599083,6400,1,0,1,4,7,1060,180,98126,47.5493,-122.37700000000001,1240,6400,76,0
1523069072,13.262125319779487,3,2,7.893572073504902,100188,2,0,0,4,8,1580,1100,98027,47.4776,-122.02,2540,60548,36,0
519000043,13.308012724290958,3,2,7.402451520818244,3804,2,0,0,3,8,1640,0,98122,47.6103,-122.3,1440,3230,16,0
475000975,13.106233995474446,4,2,7.402451520818244,5000,2,0,0,3,7,1640,0,98107,47.6662,-122.365,1240,5000,107,1
4142450040,12.589632918250288,3,2,7.383989457978509,5024,2,0,0,3,7,1610,0,98038,47.3833,-122.04299999999999,1790,3717,11,0
2824059043,13.083622549087899,3,2,7.736307096548285,14810,1,0,0,5,7,1400,890,98056,47.5343,-122.185,2540,8640,47,0
8558600085,12.647869682885728,4,2,7.6638772587034705,8078,1,0,0,4,7,1380,750,98055,47.4482,-122.209,2300,8112,37,0
8649400410,12.834681304952548,3,1,7.668561108015897,13598,1,0,0,4,7,1620,520,98014,47.7139,-121.321,930,10150,45,0
2523089025,13.8878312195439,3,3,8.299037181613066,435600,1,0,2,3,10,4020,0,98045,47.4418,-121.73100000000001,2590,283140,16,0
9512500720,13.122363377404328,5,2,7.615791072035833,8400,1,0,0,3,7,1330,700,98052,47.6713,-122.152,1920,8400,47,0
2461900760,13.223113280504473,3,1,7.22983877815125,6250,1,0,0,4,7,1380,0,98136,47.5514,-122.385,2270,6250,97,0
2877104196,13.541073712262515,3,2,7.484368643286131,1750,1,0,2,3,8,1400,380,98103,47.6797,-122.35700000000001,1780,3750,87,1
2493200325,13.287029998959563,4,1,7.272398392570047,3200,1,0,1,4,7,960,480,98136,47.5269,-122.383,1650,6400,55,0
5210200410,13.641157170819497,5,2,7.933796874815411,20824,1,0,0,3,9,1680,1110,98115,47.6948,-122.28200000000001,2380,10465,55,0
1954700410,14.750034058099489,4,3,8.340456012916183,8805,2,0,2,5,9,3490,700,98112,47.6181,-122.28399999999999,3780,8558,86,0
9253900210,14.058456736574664,3,2,8.261009786023827,46609,2,0,3,3,9,3870,0,98008,47.5966,-122.11200000000001,4030,17880,17,0
984000450,12.468436909997665,3,2,7.52294091807237,7875,1,0,0,3,7,1250,600,98058,47.434,-122.171,1930,8062,46,0
993002247,12.971540487669746,3,2,7.346010209913293,1469,3,0,0,3,8,1550,0,98103,47.6911,-122.34100000000001,1520,1465,10,0
7517500610,13.568330428821824,3,2,7.560080465021827,1896,3,0,3,3,8,1920,0,98103,47.6616,-122.35600000000001,1670,2994,15,0
3438500981,12.542544882151386,2,1,6.672032945461067,13170,1,0,0,3,6,790,0,98106,47.5487,-122.35700000000001,970,12700,68,0
2011400021,12.8790171187726,5,2,8.226840890408578,32481,1,0,0,3,8,2240,1500,98198,47.3965,-122.314,2040,11398,56,0
4038100360,13.052370005583795,3,1,7.200424892944957,8856,1,0,0,4,7,1340,0,98008,47.6094,-122.126,1850,8740,56,0
2028700360,13.370784735902808,3,1,7.3901814282264295,3975,1,0,0,5,7,940,680,98117,47.6786,-122.368,1320,3922,88,0
9144100035,12.765688433465597,3,1,7.426549072397305,8010,1,0,0,3,7,840,840,98117,47.6993,-122.376,1890,8778,64,0
8665050530,13.017002861746503,3,2,7.383989457978509,4364,2,0,0,3,8,1610,0,98029,47.5672,-122.00399999999999,2010,4364,19,0
5425700205,14.403297222866392,4,3,8.40290404501411,16953,1,0,0,3,9,2550,1910,98039,47.6338,-122.23200000000001,1980,13370,52,1
7399100040,12.128111104060462,3,1,7.090076835776092,1848,2,0,0,3,8,1200,0,98055,47.4658,-122.191,1270,1848,49,0
7809200035,12.577636201962656,2,1,7.1308988302963465,12507,1,0,0,5,7,1250,0,98056,47.4972,-122.176,1250,12498,57,0
1825069072,13.778846573592682,3,2,8.196987927258897,9475,2,0,0,3,11,3630,0,98074,47.6544,-122.085,3250,11605,16,0
2524049318,14.508657738524219,4,3,8.357024439263416,18000,2,0,2,3,11,4260,0,98040,47.5355,-122.24,3540,17015,14,0
7527200360,13.208541073645382,3,2,7.687080155783135,15693,1,0,0,4,8,1850,330,98075,47.592,-122.08200000000001,2270,24000,35,0
3041700035,13.321132265576884,3,2,7.473069088032197,10350,1,0,0,4,7,1330,430,98033,47.6605,-122.18799999999999,2210,11337,36,0
625049318,13.312983737012978,4,2,7.506591780070841,7626,1,0,0,5,7,990,830,98103,47.6878,-122.34200000000001,1390,5904,73,0
6071400360,13.217673557208654,4,2,7.659171367666058,9163,1,0,0,4,8,1450,670,98006,47.5551,-122.17200000000001,2120,9166,53,0
8127700720,13.715690222682063,4,2,7.912056888179006,4268,2,0,1,3,9,2730,0,98199,47.6397,-122.395,2340,5000,6,0
1402650360,12.858918529316593,3,2,7.795646536334594,7613,2,0,0,4,8,2430,0,98058,47.4383,-122.135,2440,8342,28,0
3277800845,12.821258284620408,3,1,7.064759027791802,1105,1,0,0,3,7,1170,0,98126,47.5448,-122.375,1380,1399,49,0
2771603050,13.483528226615913,3,1,7.644919344958857,4000,1,0,2,3,8,1890,200,98199,47.6393,-122.39200000000001,2090,4000,83,0
1068000150,14.508157613482537,4,3,8.271292652979412,7500,2,0,2,4,11,2550,1360,98199,47.6448,-122.40899999999999,3070,7500,82,0
126039213,12.80902155817197,2,1,7.038783541388542,15624,1,0,0,4,6,1140,0,98177,47.7673,-122.367,2110,15493,105,0
7537300210,13.270783382522602,2,1,7.286191714702382,5700,1,0,0,3,7,1460,0,98115,47.6838,-122.31200000000001,1780,3800,103,0
764000155,12.936033799212835,4,1,7.90100705199242,14760,1,0,0,5,9,2700,0,98022,47.1996,-122.00299999999999,1670,7200,74,0
7454000555,12.513557345278134,2,1,6.507277712385012,6300,1,0,0,4,6,670,0,98126,47.5145,-122.374,740,6300,73,0
2215500205,13.304684934198283,3,1,7.539027055823995,6360,1,0,0,4,7,1040,840,98115,47.6878,-122.286,1770,6175,69,0
3013300085,13.51979631381523,4,3,7.590852123688581,5352,2,0,0,3,8,1980,0,98136,47.532,-122.385,1680,5352,73,1
3760500222,13.62918097977278,3,3,7.640123172695364,10521,1,0,0,3,9,2080,0,98034,47.6987,-122.228,3730,11840,10,0
6145601312,12.682306824526545,3,3,7.22983877815125,1225,3,0,0,3,7,1380,0,98133,47.7035,-122.351,1380,1704,14,0
3750605674,12.506177237980511,3,2,7.4999765409521215,19200,1,0,0,3,8,1808,0,98001,47.2598,-122.281,1450,14400,9,0
1001200035,12.515210390011244,3,1,7.2078598714324755,7973,1,0,0,3,7,1350,0,98188,47.4323,-122.292,1310,7491,61,0
2768300736,13.312983737012978,3,3,7.473069088032197,2114,2,0,0,3,7,1400,360,98107,47.6666,-122.37,1300,1500,7,0
5255300150,13.142166004700508,3,1,7.575584651557793,8325,1,0,0,4,7,1950,0,98011,47.7685,-122.2,1950,8325,53,0
5015001215,13.933293593620657,4,3,8.061486866871327,4000,2,0,0,3,10,2340,830,98112,47.6265,-122.29799999999999,1770,4000,16,0
4219400580,14.339054954138039,4,2,8.006367567650246,7500,2,0,0,3,9,3000,0,98105,47.6571,-122.277,2580,5000,77,1
6151800612,11.99535161421452,4,1,7.286191714702382,16638,1,0,0,4,6,1460,0,98010,47.3431,-122.04799999999999,1460,16638,40,0
7893207510,12.729320789294722,3,1,7.2078598714324755,5850,1,0,0,4,7,1050,300,98198,47.4225,-122.32799999999999,1710,7757,42,0
8899200720,12.65075846679162,3,2,7.293017679772782,7857,1,0,0,4,7,1180,290,98055,47.4547,-122.209,1900,7600,42,0
7167000040,13.514405465180353,4,3,8.116715624819111,199253,2,0,0,3,10,3350,0,98010,47.3602,-121.988,3350,183897,10,0
7167000040,13.458835614025542,4,3,8.116715624819111,199253,2,0,0,3,10,3350,0,98010,47.3602,-121.988,3350,183897,11,0
7771300035,12.70076888736628,4,1,7.215239978730097,8136,1,0,0,3,7,1360,0,98133,47.7366,-122.333,1570,8132,66,0
7967700530,12.392552212472792,3,1,6.927557906278317,7538,1,0,0,3,7,1020,0,98032,47.3587,-122.288,1650,7201,34,0
